Node #	x (correct)	y (correct)	z (correct)	xy (correct)	yz (correct)	xz (correct)
12193	 0.81195E-05	-0.34097E-05	-6.5712E-07	-0.29310E-05	-8.5215E-08	6.8048E-07
12194	 0.56714E-05	-0.23970E-05	-4.2568E-07	-0.20534E-05	-3.0426E-08	2.4352E-07
12194	 0.55077E-05	-0.23249E-05	-4.1961E-07	-0.19936E-05	-3.1156E-08	2.4947E-07
12195	 0.38052E-05	-0.16153E-05	-2.6641E-07	-0.14090E-05	-8.1136E-09	6.4067E-08
12195	 0.37741E-05	-0.16025E-05	-2.6329E-07	-0.13977E-05	-7.092E-09	5.6085E-08
12196	 0.25503E-05	-0.10856E-05	-1.7009E-07	-0.95973E-06	2.782E-09	-2.1465E-08
12196	 0.25491E-05	-0.10861E-05	-1.6789E-07	-0.95954E-06	2.6733E-09	-2.0625E-08
12197	 0.16879E-05	-0.72093E-06	-1.0861E-07	-0.62662E-06	6.4266E-09	-5.05E-08
12197	 0.16795E-05	-0.71767E-06	-1.0732E-07	-0.62365E-06	6.204E-09	-4.8757E-08
12198	 0.10716E-05	-0.45817E-06	-6.962E-08	-0.38601E-06	6.4914E-09	-5.2373E-08
12198	 0.10513E-05	-0.44920E-06	-6.8894E-08	-0.37866E-06	6.338E-09	-5.1134E-08
12199	 0.59909E-06	-0.25388E-06	-4.4116E-08	-0.21275E-06	4.7639E-09	-3.8761E-08
12199	 0.58369E-06	-0.24699E-06	-4.3772E-08	-0.20720E-06	4.6704E-09	-3.7999E-08
12200	 0.22874E-06	-0.89844E-07	-3.1895E-08	-0.80603E-07	1.7784E-09	-1.4353E-08
12200	 0.22601E-06	-0.88743E-07	-3.1577E-08	-0.79654E-07	1.723E-09	-1.3916E-08
12201	 0.48360E-07	-0.99669E-08	-2.6028E-08	-0.15367E-07	-1.1209E-10	8.4618E-10
12201	 0.48253E-07	-0.99483E-08	-2.5966E-08	-0.15324E-07	-2.4101E-10	1.8339E-09
12202	 0.25741E-07	-0.56368E-09	-2.4019E-08	-0.70418E-08	-1.669E-10	1.267E-09
12202	 0.24486E-07	 0.50696E-10	-2.4109E-08	-0.65403E-08	-3.2528E-10	2.472E-09
12203	 0.20186E-07	 0.14097E-08	-2.2827E-08	-0.49329E-08	-5.31E-11	4.0783E-10
12203	 0.20126E-07	 0.14825E-08	-2.2924E-08	-0.48954E-08	-2.078E-10	1.6089E-09
12204	 0.15917E-07	 0.33722E-08	-2.2866E-08	-0.31992E-08	-8.0088E-12	6.2962E-11
12204	 0.16230E-07	 0.32646E-08	-2.2942E-08	-0.33061E-08	-1.4981E-10	1.1957E-09
12205	 0.13060E-07	 0.53959E-08	-2.4407E-08	-0.19284E-08	4.0668E-13	-2.9085E-12
12205	 0.13252E-07	 0.53498E-08	-2.4497E-08	-0.19882E-08	-1.3347E-10	1.0769E-09
12206	 0.11569E-07	 0.76446E-08	-2.7765E-08	-0.10002E-08	4.6807E-13	-4.4143E-12
12206	 0.11615E-07	 0.76870E-08	-2.7901E-08	-0.10010E-08	-1.3489E-10	1.068E-09
12207	 0.11701E-07	 0.10239E-07	-3.346E-08	-0.38358E-09	1.3199E-11	-1.0021E-10
12207	 0.11731E-07	 0.10319E-07	-3.3661E-08	-0.37057E-09	-1.1803E-10	9.0737E-10
