Node #	x (correct)	y (correct)	z (correct)	xy (correct)	yz (correct)	xz (correct)
11917	-4.8094E-06	-0.10130E-04	2.1976E-07	-0.40769E-04	-3.2088E-07	-3.1128E-07
11918	-0.000036715	-0.69035E-04	1.7502E-07	-0.29108E-03	5.928E-07	5.1623E-07
11918	-0.000036711	-0.78286E-04	4.2213E-07	-0.31537E-03	4.7944E-07	4.1624E-07
11919	0.000041367	 0.13700E-03	5.7375E-07	 0.48649E-03	1.8426E-06	1.5507E-06
11919	-0.000099376	-0.28340E-03	3.8557E-07	-0.10446E-02	1.7888E-06	1.5034E-06
11920	0.00012772	 0.49644E-03	1.3671E-06	 0.16932E-02	3.4416E-06	2.7791E-06
11920	-0.00014536	-0.55056E-03	-1.8656E-06	-0.18898E-02	2.8632E-06	2.3171E-06
11921	0.0001165	 0.66034E-03	2.4706E-06	 0.20883E-02	4.4147E-06	3.4043E-06
11921	-0.00011549	-0.65697E-03	-4.0488E-06	-0.20793E-02	2.8802E-06	2.2309E-06
11922	0.000054103	 0.65368E-03	0.000001737	 0.18713E-02	4.6111E-06	0.00000335
11922	-0.00005317	-0.65005E-03	-3.8967E-06	-0.18629E-02	2.5212E-06	1.8496E-06
11923	-6.1114E-06	 0.64640E-03	1.0679E-06	 0.16522E-02	4.5694E-06	3.0925E-06
11923	6.8542E-06	-0.64245E-03	-3.5099E-06	-0.16441E-02	2.4666E-06	1.6867E-06
11924	-0.000062903	 0.63703E-03	1.1627E-07	 0.14286E-02	4.3974E-06	2.7325E-06
11924	0.000063466	-0.63241E-03	-3.0655E-06	-0.14204E-02	0.000002623	1.6359E-06
11925	-0.00011259	 0.62190E-03	-9.1662E-07	 0.12025E-02	4.2709E-06	0.000002381
11925	0.00011296	-0.61635E-03	-2.7889E-06	-0.11941E-02	2.8262E-06	1.5866E-06
11926	-0.0001505	 0.59554E-03	-1.9742E-06	 0.97646E-03	4.1241E-06	0.000002024
11926	0.0001506	-0.58886E-03	-2.5812E-06	-0.96797E-03	0.000003135	1.5471E-06
11927	-0.0001737	 0.55502E-03	-2.6657E-06	 0.75720E-03	0.000003985	1.6789E-06
11927	0.00017346	-0.54695E-03	-2.8655E-06	-0.74869E-03	3.5134E-06	1.4879E-06
11928	-0.00018079	 0.49974E-03	-3.4445E-06	 0.55256E-03	3.9591E-06	1.3831E-06
11928	0.00018011	-0.49006E-03	-3.1303E-06	-0.54432E-03	3.8426E-06	1.3552E-06
11929	-0.00017189	 0.42994E-03	-4.1127E-06	 0.37052E-03	3.9635E-06	0.000001099
11929	0.00017063	-0.41849E-03	-3.4694E-06	-0.36291E-03	4.1731E-06	1.1663E-06
11930	-0.00014858	 0.34775E-03	-4.8007E-06	 0.21892E-03	4.1022E-06	8.3718E-07
11930	0.00014671	-0.33439E-03	-3.7996E-06	-0.21246E-03	4.3617E-06	8.965E-07
11931	-0.00011362	 0.25586E-03	-5.3751E-06	 0.10444E-03	0.000004252	5.5434E-07
11931	0.00011109	-0.24065E-03	-4.0931E-06	-0.99778E-04	4.4912E-06	5.8862E-07
11932	-0.000070892	 0.15820E-03	-5.7924E-06	 0.31656E-04	4.4116E-06	2.4936E-07
11932	0.000067808	-0.14124E-03	-4.4973E-06	-0.29445E-04	4.5177E-06	2.5505E-07
11933	-0.00002547	 0.60351E-04	-6.0945E-06	 0.22177E-05	4.5565E-06	-8.0756E-08
11933	0.000021979	-0.41902E-04	-4.8827E-06	-0.30745E-05	4.4299E-06	-8.0778E-08
11934	0.000017607	-0.32356E-04	-6.2115E-06	 0.14454E-04	4.5685E-06	-4.2174E-07
11934	-0.00002129	 0.51988E-04	-5.3094E-06	-0.18895E-04	4.3268E-06	-4.0309E-07
11935	0.000053737	-0.11461E-03	-6.4916E-06	 0.63363E-04	4.3376E-06	-7.4241E-07
11935	-0.000057353	 0.13504E-03	-5.4005E-06	-0.71792E-04	4.2996E-06	-7.1275E-07
11936	0.000079136	-0.18247E-03	-0.000006587	 0.14160E-03	4.2074E-06	-1.0195E-06
11936	-0.000082409	 0.20329E-03	-5.4605E-06	-0.15428E-03	3.9865E-06	-9.881E-07
11937	0.000092263	-0.23492E-03	-6.5882E-06	 0.24090E-03	4.0105E-06	-1.2625E-06
11937	-0.000094874	 0.25565E-03	-5.4541E-06	-0.25783E-03	3.5624E-06	-1.1754E-06
11938	0.000092254	-0.27099E-03	-0.000006372	 0.35200E-03	3.4488E-06	-1.3656E-06
11938	-0.000093905	 0.29114E-03	-5.4795E-06	-0.37292E-03	3.3771E-06	-1.3617E-06
11939	0.000079441	-0.29054E-03	-6.0946E-06	 0.46599E-03	2.8747E-06	-1.3649E-06
11939	-0.000079898	 0.30970E-03	-5.4036E-06	-0.49052E-03	0.000003108	-1.4932E-06
11940	0.00005564	-0.29542E-03	-5.8208E-06	 0.57543E-03	2.2311E-06	-0.000001235
11940	-0.000054741	 0.31332E-03	-5.2065E-06	-0.60314E-03	2.8362E-06	-1.5831E-06
11941	0.000023641	-0.28855E-03	-5.4415E-06	 0.67441E-03	1.5702E-06	-9.8768E-07
11941	-0.000021362	 0.30492E-03	-4.8477E-06	-0.70472E-03	2.5499E-06	-1.6228E-06
11942	-0.000012652	-0.27421E-03	-5.0411E-06	 0.75980E-03	8.9234E-07	-6.2483E-07
11942	0.000016294	 0.28898E-03	-0.000004528	-0.79198E-03	2.2828E-06	-1.6212E-06
11943	-0.000049532	-0.25661E-03	-4.5313E-06	 0.83091E-03	2.3311E-07	-1.7322E-07
11943	0.000054361	 0.26982E-03	-4.1796E-06	-0.86444E-03	2.0271E-06	-1.5775E-06
11944	-0.000084817	-0.23815E-03	-3.9032E-06	 0.88894E-03	-3.9588E-07	3.4229E-07
11944	0.00009057	 0.24987E-03	-3.6992E-06	-0.92338E-03	0.000001786	-1.5006E-06
11945	-0.00011836	-0.21918E-03	-3.4014E-06	 0.93626E-03	-9.7484E-07	8.8867E-07
11945	0.00012494	 0.22954E-03	-3.2817E-06	-0.97116E-03	1.5434E-06	-1.3885E-06
11946	-0.00015238	-0.19776E-03	-2.7747E-06	 0.97440E-03	-1.4891E-06	1.4296E-06
11946	0.0001597	 0.20674E-03	-2.7202E-06	-0.10098E-02	1.2949E-06	-1.2335E-06
11947	-0.0001893	-0.17144E-03	-2.1406E-06	 0.10035E-02	-1.9627E-06	1.9779E-06
11947	0.00019745	 0.17896E-03	-2.1863E-06	-0.10392E-02	1.0812E-06	-1.0688E-06
11948	-0.00022907	-0.14019E-03	-1.5454E-06	 0.10223E-02	-2.3292E-06	0.000002516
11948	0.00023809	 0.14612E-03	-1.6576E-06	-0.10579E-02	8.5375E-07	-8.9495E-07
11949	-0.00026824	-0.10728E-03	-9.0893E-07	 0.10299E-02	-2.6018E-06	3.0234E-06
11949	0.00027813	 0.11163E-03	-1.0883E-06	-0.10654E-02	6.3612E-07	-7.1648E-07
11950	-0.00030067	-0.79010E-04	-2.4287E-07	 0.10295E-02	-2.8063E-06	3.4509E-06
11950	0.00031127	 0.81967E-04	-4.7522E-07	-0.10650E-02	4.5478E-07	-5.3231E-07
11951	-0.00032212	-0.60132E-04	3.0995E-07	 0.10265E-02	-2.9368E-06	3.7506E-06
11951	0.0003331	 0.62082E-04	5.9306E-08	-0.10619E-02	2.8831E-07	-3.3733E-07
11952	-0.00033453	-0.49339E-04	9.3125E-07	 0.10239E-02	-3.0112E-06	3.9346E-06
11952	0.00034558	 0.50525E-04	6.5834E-07	-0.10593E-02	1.3627E-07	-1.4693E-07
11953	-0.00034524	-0.39535E-04	1.5235E-06	 0.10194E-02	-3.0201E-06	4.0109E-06
11953	0.00035633	 0.40005E-04	1.2458E-06	-0.10548E-02	3.4509E-09	4.662E-08
11954	-0.00036086	-0.24039E-04	2.1005E-06	 0.10087E-02	-2.9489E-06	0.000004034
11954	0.00037204	 0.23586E-04	0.000001848	-0.10436E-02	-1.2507E-07	2.3777E-07
11955	-0.00038182	-0.19542E-05	2.6344E-06	 0.98882E-03	-2.7947E-06	4.0119E-06
11955	0.00039329	 0.37681E-06	2.4191E-06	-0.10228E-02	-2.5928E-07	4.3719E-07
11956	-0.00040167	 0.20554E-04	3.1635E-06	 0.96252E-03	-2.6056E-06	3.9264E-06
11956	0.00041353	-0.23262E-04	2.9748E-06	-0.99573E-03	-3.6081E-07	6.1797E-07
11957	-0.00041303	 0.35915E-04	3.6358E-06	 0.93732E-03	-2.4047E-06	3.7519E-06
11957	0.00042507	-0.39484E-04	3.4953E-06	-0.96991E-03	-4.4044E-07	7.692E-07
11958	-0.00041525	 0.43073E-04	3.9834E-06	 0.91688E-03	-2.1986E-06	3.4857E-06
11958	0.00042726	-0.47160E-04	3.9279E-06	-0.94907E-03	-5.0521E-07	8.9305E-07
11959	-0.00041508	 0.48350E-04	4.4011E-06	 0.89648E-03	-1.9816E-06	3.1846E-06
11959	0.00042702	-0.52948E-04	4.4238E-06	-0.92847E-03	-5.5062E-07	9.7912E-07
11960	-0.00041948	 0.58883E-04	4.6726E-06	 0.86855E-03	-1.7292E-06	0.000002854
11960	0.00043154	-0.64089E-04	4.7923E-06	-0.89990E-03	-5.8408E-07	1.0641E-06
11961	-0.00042765	 0.74209E-04	4.9822E-06	 0.83135E-03	-1.4655E-06	2.5169E-06
11961	0.00043993	-0.80218E-04	5.1631E-06	-0.86164E-03	-5.8553E-07	1.1199E-06
11962	-0.00043144	 0.86371E-04	5.2457E-06	 0.79357E-03	-1.2243E-06	2.1799E-06
11962	0.00044385	-0.93047E-04	5.4791E-06	-0.82282E-03	-5.4781E-07	1.0965E-06
11963	-0.00042397	 0.88149E-04	5.3475E-06	 0.76646E-03	-1.0113E-06	1.8136E-06
11963	0.00043634	-0.95050E-04	5.6607E-06	-0.79531E-03	-4.8461E-07	9.9283E-07
11964	-0.00040718	 0.80599E-04	0.000005625	 0.75116E-03	-8.2543E-07	1.4457E-06
11964	0.00041922	-0.87502E-04	5.9584E-06	-0.78035E-03	-3.9426E-07	8.112E-07
11965	-0.00039107	 0.73495E-04	5.5614E-06	 0.73657E-03	-6.3248E-07	1.0731E-06
11965	0.00040298	-0.80175E-04	5.9107E-06	-0.76605E-03	-3.0729E-07	6.3858E-07
11966	-0.00038425	 0.75534E-04	0.000005691	 0.71009E-03	-4.1316E-07	6.8466E-07
11966	0.00039644	-0.82479E-04	5.9506E-06	-0.73963E-03	-2.6044E-07	5.5805E-07
11967	-0.0003853	 0.86450E-04	5.6764E-06	 0.66881E-03	-1.8498E-07	2.797E-07
11967	0.00039836	-0.93985E-04	5.8275E-06	-0.69796E-03	-2.5772E-07	5.7672E-07
11968	-0.00038576	 0.98170E-04	5.6227E-06	 0.62112E-03	1.8786E-08	-1.1524E-07
11968	0.00039957	-0.10635E-03	5.7569E-06	-0.64932E-03	-2.7023E-07	6.3353E-07
11969	-0.00037811	 0.10310E-03	5.4581E-06	 0.57910E-03	1.7892E-07	-4.5392E-07
11969	0.00039248	-0.11162E-03	5.5734E-06	-0.60661E-03	-2.6601E-07	6.4552E-07
11970	-0.00036236	 0.10053E-03	5.3827E-06	 0.54698E-03	2.9172E-07	-6.9587E-07
11970	0.00037701	-0.10912E-03	5.4293E-06	-0.57445E-03	-2.2479E-07	5.5943E-07
11971	-0.00034258	 0.94035E-04	5.1578E-06	 0.52146E-03	3.6512E-07	-8.4342E-07
11971	0.00035731	-0.10239E-03	5.1458E-06	-0.54903E-03	-1.476E-07	3.8602E-07
11972	-0.00032282	 0.87298E-04	4.9964E-06	 0.49690E-03	4.0915E-07	-9.2537E-07
11972	0.00033752	-0.95405E-04	4.8973E-06	-0.52454E-03	-4.9827E-08	1.7044E-07
11973	-0.00030475	 0.82153E-04	4.8061E-06	 0.47002E-03	4.3369E-07	-9.721E-07
11973	0.00031959	-0.90084E-04	4.5943E-06	-0.49768E-03	4.9887E-08	-4.5753E-08
11974	-0.00028809	 0.78456E-04	4.6044E-06	 0.44066E-03	4.5052E-07	-1.0109E-06
11974	0.00030313	-0.86271E-04	4.2486E-06	-0.46813E-03	1.3544E-07	-2.3301E-07
11975	-0.00027222	 0.75775E-04	4.3963E-06	 0.40895E-03	4.685E-07	-1.0611E-06
11975	0.0002875	-0.83530E-04	3.8748E-06	-0.43601E-03	1.9738E-07	-3.7486E-07
11976	-0.00025645	 0.73617E-04	4.1778E-06	 0.37505E-03	4.8769E-07	-1.1234E-06
11976	0.00027201	-0.81358E-04	3.4769E-06	-0.40151E-03	2.3721E-07	-4.7583E-07
11977	-0.00024004	 0.71453E-04	3.9021E-06	 0.33926E-03	5.0286E-07	-1.1862E-06
11977	0.00025594	-0.79198E-04	3.0454E-06	-0.36499E-03	2.6264E-07	-5.5212E-07
11978	-0.00022212	 0.68466E-04	0.000003619	 0.30278E-03	5.1043E-07	-0.000001236
11978	0.00023836	-0.76210E-04	2.6193E-06	-0.32775E-03	2.8238E-07	-6.2016E-07
11979	-0.000202	 0.63888E-04	3.2845E-06	 0.26752E-03	5.0674E-07	-0.000001253
11979	0.00021849	-0.71508E-04	2.1232E-06	-0.29176E-03	3.0785E-07	-7.0131E-07
11980	-0.00017968	 0.57534E-04	2.9224E-06	 0.23448E-03	4.892E-07	-1.2211E-06
11980	0.00019633	-0.64918E-04	1.6426E-06	-0.25824E-03	3.4834E-07	-8.1301E-07
11981	-0.00015591	 0.49917E-04	2.5731E-06	 0.20342E-03	4.5857E-07	-1.1423E-06
11981	0.00017265	-0.56975E-04	1.1587E-06	-0.22694E-03	4.0497E-07	-9.5492E-07
11982	-0.00013185	 0.41907E-04	2.1862E-06	 0.17350E-03	4.1819E-07	-1.0323E-06
11982	0.00014862	-0.48560E-04	6.6453E-07	-0.19690E-03	4.7144E-07	-1.1125E-06
11983	-0.00010821	 0.34110E-04	1.8696E-06	 0.14360E-03	3.6526E-07	-8.9403E-07
11983	0.000125	-0.40386E-04	1.7277E-07	-0.16688E-03	5.4509E-07	-1.2855E-06
11984	-0.000085081	 0.26746E-04	1.5394E-06	 0.11309E-03	2.9728E-07	-7.2621E-07
11984	0.00010187	-0.32680E-04	-2.9147E-07	-0.13607E-03	6.2408E-07	-1.4774E-06
11985	-0.000062163	 0.19613E-04	1.2237E-06	 0.82030E-04	2.1562E-07	-5.3012E-07
11985	0.000078924	-0.25246E-04	-7.519E-07	-0.10446E-03	7.0627E-07	-1.6897E-06
11986	-0.00003896	 0.12387E-04	9.1459E-07	 0.50572E-04	1.2353E-07	-3.0848E-07
11986	0.000055712	-0.17770E-04	-1.2061E-06	-0.72289E-04	7.9043E-07	-1.9255E-06
11987	-0.000014913	 0.46989E-05	6.025E-07	 0.18930E-04	2.8401E-08	-7.2854E-08
11987	0.000031706	-0.98698E-05	-1.6762E-06	-0.39840E-04	8.7395E-07	-2.1814E-06
11988	0.000010337	-0.37004E-05	2.6173E-07	-0.12608E-04	-6.3114E-08	1.6489E-07
11988	6.5193E-06	-0.12593E-05	-2.1556E-06	-0.74437E-05	9.5695E-07	-2.4565E-06
11989	0.000036874	-0.12887E-04	-9.8101E-08	-0.43880E-04	-1.4119E-07	3.8005E-07
11989	-0.000019957	 0.81664E-05	-2.6615E-06	 0.24679E-04	1.0376E-06	-2.7396E-06
11990	0.000064538	-0.22752E-04	-4.6959E-07	-0.74941E-04	-1.9634E-07	5.4317E-07
11990	-0.000047575	 0.18317E-04	-3.1991E-06	 0.56515E-04	1.1139E-06	-3.0142E-06
11991	0.000092995	-0.33034E-04	-8.651E-07	-0.10611E-03	-2.2258E-07	6.3058E-07
11991	-0.000076006	 0.28943E-04	-3.7583E-06	 0.88336E-04	1.1846E-06	-0.000003264
11992	0.00012181	-0.43403E-04	-1.2759E-06	-0.13787E-03	-2.1759E-07	6.2942E-07
11992	-0.00010481	 0.39707E-04	-0.000004333	 0.12059E-03	1.2482E-06	-0.000003472
11993	0.00015051	-0.53544E-04	-1.6885E-06	-0.17051E-03	-1.8642E-07	5.5183E-07
11993	-0.00013351	 0.50281E-04	-4.9062E-06	 0.15358E-03	1.3042E-06	-3.6332E-06
11994	0.00017894	-0.63415E-04	-2.0979E-06	-0.20380E-03	-1.4256E-07	4.3818E-07
11994	-0.00016194	 0.60606E-04	-5.5013E-06	 0.18715E-03	0.000001352	-3.7569E-06
11995	0.00020746	-0.73368E-04	-2.4939E-06	-0.23696E-03	-1.0679E-07	3.4886E-07
11995	-0.00019041	 0.70975E-04	-6.0853E-06	 0.22055E-03	1.3906E-06	-3.8628E-06
11996	0.00023666	-0.83908E-04	-0.000002892	-0.26901E-03	-9.787E-08	3.3635E-07
11996	-0.0002195	 0.81884E-04	-6.6565E-06	 0.25290E-03	1.4179E-06	-3.9645E-06
11997	0.0002667	-0.95138E-04	-3.2852E-06	-0.29987E-03	-1.3055E-07	4.4213E-07
11997	-0.00024943	 0.93473E-04	-7.2512E-06	 0.28417E-03	0.000001439	-4.0736E-06
11998	0.00029681	-0.10629E-03	-3.6708E-06	-0.33142E-03	-2.0558E-07	6.6698E-07
11998	-0.00027941	 0.10499E-03	-7.8677E-06	 0.31604E-03	1.4582E-06	-4.1669E-06
11999	0.00032619	-0.11661E-03	-4.0121E-06	-0.36540E-03	-3.3467E-07	1.0378E-06
11999	-0.00030859	 0.11567E-03	-8.4798E-06	 0.35009E-03	1.4847E-06	-4.2447E-06
12000	0.00035595	-0.12732E-03	-0.000004238	-0.39872E-03	-5.4315E-07	1.6347E-06
12000	-0.00033819	 0.12664E-03	-9.0033E-06	 0.38350E-03	1.5211E-06	-4.3617E-06
12001	0.00038894	-0.14102E-03	-0.000004487	-0.42535E-03	-8.2424E-07	2.4908E-06
12001	-0.00037106	 0.14056E-03	-9.4852E-06	 0.41062E-03	1.5444E-06	-4.5375E-06
12002	0.00042657	-0.15904E-03	-4.5592E-06	-0.44205E-03	-1.1333E-06	3.5612E-06
12002	-0.00040856	 0.15867E-03	-0.000010028	 0.42815E-03	1.5385E-06	-4.7642E-06
12003	0.00046667	-0.17890E-03	-4.7082E-06	-0.45465E-03	-1.4088E-06	4.6583E-06
12003	-0.00044846	 0.17868E-03	-0.000010699	 0.44165E-03	0.000001503	-4.9548E-06
12004	0.00050491	-0.19619E-03	-4.8397E-06	-0.47622E-03	-1.6157E-06	5.4978E-06
12004	-0.00048655	 0.19624E-03	-0.000011462	 0.46378E-03	1.4321E-06	-0.000004912
12005	0.00053905	-0.20904E-03	-4.9852E-06	-0.51163E-03	-1.7656E-06	5.9857E-06
12005	-0.00052057	 0.20942E-03	-0.00001213	 0.49926E-03	0.000001327	-4.5861E-06
12006	0.00057167	-0.22051E-03	-4.9708E-06	-0.55107E-03	-1.8557E-06	6.2266E-06
12006	-0.00055309	 0.22112E-03	-0.000012698	 0.53857E-03	1.1686E-06	-4.0537E-06
12007	0.00060746	-0.23521E-03	-4.7812E-06	-0.58151E-03	-1.8826E-06	6.3914E-06
12007	-0.00058895	 0.23591E-03	-0.000013078	 0.56922E-03	9.5177E-07	-3.4186E-06
12008	0.00064765	-0.25403E-03	-4.6361E-06	-0.60043E-03	-1.8539E-06	6.5278E-06
12008	-0.0006293	 0.25492E-03	-0.000013611	 0.58879E-03	6.922E-07	-2.7014E-06
12009	0.00068842	-0.27310E-03	-4.4712E-06	-0.61951E-03	-1.7918E-06	6.5416E-06
12009	-0.00067006	 0.27414E-03	-0.000014241	 0.60835E-03	3.9689E-07	-1.8208E-06
12010	0.00072603	-0.28856E-03	-4.3865E-06	-0.65084E-03	-1.7168E-06	6.3536E-06
12010	-0.00070736	 0.28969E-03	-0.000014824	 0.63959E-03	4.7678E-08	-6.865E-07
12011	0.00076121	-0.30148E-03	-4.2073E-06	-0.69076E-03	-0.000001631	6.0354E-06
12011	-0.0007424	 0.30268E-03	-0.000015242	 0.67931E-03	-3.6474E-07	6.6899E-07
12012	0.00079735	-0.31544E-03	-3.9041E-06	-0.72755E-03	-1.5425E-06	0.000005747
12012	-0.00077866	 0.31669E-03	-0.00001555	 0.71615E-03	-0.000000815	2.1418E-06
12013	0.0008372	-0.33290E-03	-3.5257E-06	-0.75449E-03	-1.4725E-06	5.6117E-06
12013	-0.00081853	 0.33403E-03	-0.000015686	 0.74318E-03	-1.2659E-06	3.6682E-06
12014	0.00088043	-0.35342E-03	-3.0908E-06	-0.77294E-03	-1.4347E-06	5.6513E-06
12014	-0.00086164	 0.35431E-03	-0.000015775	 0.76173E-03	-1.6995E-06	5.2383E-06
12015	0.00092463	-0.37467E-03	-2.7123E-06	-0.78936E-03	-0.000001433	0.000005823
12015	-0.00090593	 0.37544E-03	-0.000015891	 0.77847E-03	-2.1226E-06	6.8594E-06
12016	0.00096903	-0.39582E-03	-2.2656E-06	-0.80697E-03	-1.4579E-06	6.0757E-06
12016	-0.00095061	 0.39648E-03	-0.00001592	 0.79647E-03	-2.5437E-06	8.5369E-06
12017	0.001015	-0.41808E-03	-1.7572E-06	-0.82212E-03	-1.4862E-06	6.3632E-06
12017	-0.00099672	 0.41849E-03	-0.00001583	 0.81190E-03	-2.9505E-06	0.000010272
12018	0.0010634	-0.44240E-03	-1.2644E-06	-0.83082E-03	-1.5005E-06	6.6537E-06
12018	-0.0010454	 0.44255E-03	-0.000015603	 0.82098E-03	-3.3171E-06	0.000012038
12019	0.0011135	-0.46797E-03	-8.3694E-07	-0.83541E-03	-0.000001493	6.8899E-06
12019	-0.001096	 0.46798E-03	-0.000015367	 0.82619E-03	-3.6455E-06	0.000013826
12020	0.0011634	-0.49292E-03	-4.3284E-07	-0.84296E-03	-1.4659E-06	7.0064E-06
12020	-0.0011465	 0.49280E-03	-0.000015036	 0.83430E-03	-3.9662E-06	0.000015628
12021	0.0012123	-0.51654E-03	-2.6547E-08	-0.85664E-03	-1.4209E-06	6.9732E-06
12021	-0.001196	 0.51622E-03	-0.000014564	 0.84839E-03	-4.2929E-06	0.000017412
12022	0.0012617	-0.54028E-03	3.6423E-07	-0.87044E-03	-1.3507E-06	6.8049E-06
12022	-0.0012461	 0.53979E-03	-0.000013912	 0.86265E-03	-4.5862E-06	0.00001912
12023	0.0013131	-0.56582E-03	6.9942E-07	-0.87725E-03	-1.2531E-06	6.5399E-06
12023	-0.0012985	 0.56520E-03	-0.000013099	 0.87013E-03	-0.000004793	0.000020689
12024	0.0013663	-0.59254E-03	8.896E-07	-0.87947E-03	-1.1439E-06	6.2131E-06
12024	-0.0013526	 0.59181E-03	-0.000012218	 0.87301E-03	-4.9156E-06	0.000022063
12025	0.001419	-0.61847E-03	9.6472E-07	-0.88591E-03	-1.0457E-06	5.8574E-06
12025	-0.0014062	 0.61757E-03	-0.000011196	 0.87993E-03	-5.0014E-06	0.000023203
12026	0.0014701	-0.64247E-03	9.4883E-07	-0.90152E-03	-9.7734E-07	5.5413E-06
12026	-0.0014583	 0.64148E-03	-0.000010066	 0.89604E-03	-5.0737E-06	0.000024046
12027	0.0015204	-0.66543E-03	8.0283E-07	-0.92204E-03	-9.454E-07	5.3443E-06
12027	-0.0015096	 0.66444E-03	-0.000008849	 0.91710E-03	-0.000005099	0.000024528
12028	0.0015723	-0.68984E-03	6.8159E-07	-0.93653E-03	-9.514E-07	5.3571E-06
12028	-0.0015624	 0.68864E-03	-7.4636E-06	 0.93197E-03	-5.0045E-06	0.000024589
12029	0.0016271	-0.71698E-03	4.3257E-07	-0.93780E-03	-1.0033E-06	5.6807E-06
12029	-0.0016181	 0.71560E-03	-0.000006047	 0.93364E-03	-4.7504E-06	0.000024178
12030	0.0016839	-0.74583E-03	5.2375E-08	-0.92953E-03	-1.1098E-06	6.3773E-06
12030	-0.0016759	 0.74443E-03	-0.000004735	 0.92591E-03	-4.3747E-06	0.000023294
12031	0.0017407	-0.77461E-03	-3.0865E-07	-0.92059E-03	-1.2729E-06	7.4481E-06
12031	-0.0017335	 0.77316E-03	-0.000003452	 0.91743E-03	-3.9495E-06	0.000022004
12032	0.0017967	-0.80261E-03	-6.3378E-07	-0.91487E-03	-1.4863E-06	8.8697E-06
12032	-0.0017902	 0.80108E-03	-2.3064E-06	 0.91205E-03	-3.5172E-06	0.000020408
12033	0.0018524	-0.83042E-03	-8.9081E-07	-0.90866E-03	-1.7327E-06	0.000010608
12033	-0.0018467	 0.82888E-03	-1.3464E-06	 0.90618E-03	-3.0845E-06	0.000018624
12034	0.0017667	-0.79486E-03	-9.4443E-07	-0.83207E-03	-1.9214E-06	0.000012182
12034	-0.0017879	 0.80514E-03	-5.787E-07	 0.84200E-03	-2.5965E-06	0.000016376
12035	0.0010585	-0.47773E-03	-3.1647E-07	-0.48193E-03	-1.6098E-06	0.000010579
12035	-0.0012891	 0.58248E-03	-5.9628E-07	 0.58403E-03	-1.7575E-06	0.000011543
12036	0.000026177	-0.11680E-04	-3.5015E-08	-0.13501E-04	-9.1567E-07	6.2228E-06
12036	-0.00053412	 0.24214E-03	-6.4791E-07	 0.23433E-03	-8.9249E-07	6.0649E-06
12037	-0.0003822	 0.17354E-03	-2.4749E-07	 0.16282E-03	-3.9267E-07	2.7236E-06
12037	-0.00022483	 0.10221E-03	-3.6557E-07	 0.95543E-04	-3.907E-07	0.000002709
12038	-0.00029425	 0.13397E-03	-4.6527E-07	 0.12214E-03	-1.7267E-08	1.0353E-07
12038	-0.00026014	 0.11849E-03	-4.6304E-07	 0.10763E-03	-1.5583E-08	9.1957E-08
12039	-0.00019587	 0.89485E-04	-5.6065E-07	 0.78754E-04	3.6383E-07	-2.7184E-06
12039	-0.00020943	 0.95650E-04	-5.4793E-07	 0.84256E-04	3.5872E-07	-2.6804E-06
12040	-0.000091724	 0.42165E-04	-6.9752E-07	 0.36113E-04	8.8873E-07	-6.7909E-06
12040	-0.00011337	 0.52045E-04	-6.8108E-07	 0.44451E-04	8.817E-07	-6.7381E-06
12041	0.000038918	-0.17260E-04	-0.00000115	-0.14509E-04	0.000001623	-0.000012624
12041	-0.000034092	 0.16072E-04	-1.0802E-06	 0.13259E-04	1.7113E-06	-0.000013313
12042	0.0001127	-0.50632E-04	-1.9286E-06	-0.42266E-04	2.0305E-06	-0.000015948
12042	6.7708E-06	-0.22291E-05	-1.8614E-06	-0.23216E-05	2.3403E-06	-0.000018384
12043	0.00011729	-0.52352E-04	-2.7524E-06	-0.43820E-04	1.9506E-06	-0.000015347
12043	0.000015651	-0.58458E-05	-2.8135E-06	-0.55556E-05	2.5274E-06	-0.000019889
12044	0.00011143	-0.49289E-04	-3.5358E-06	-0.41750E-04	1.8094E-06	-0.000014154
12044	0.000022805	-0.86268E-05	-3.8586E-06	-0.81714E-05	2.6635E-06	-0.000020843
12045	0.00010484	-0.45916E-04	-4.2651E-06	-0.39490E-04	1.6658E-06	-0.000012922
12045	0.000030611	-0.11674E-04	-4.9644E-06	-0.11085E-04	2.7991E-06	-0.000021726
12046	0.00009738	-0.42166E-04	-4.9458E-06	-0.36919E-04	1.5187E-06	-0.000011663
12046	0.000039245	-0.15075E-04	-6.1099E-06	-0.14384E-04	2.9308E-06	-0.000022527
12047	0.000088972	-0.38008E-04	-5.5798E-06	-0.33939E-04	1.3667E-06	-0.000010388
12047	0.000048796	-0.18880E-04	-7.2791E-06	-0.18103E-04	3.0539E-06	-0.00002324
12048	0.000079734	-0.33507E-04	-6.1569E-06	-0.30503E-04	1.2087E-06	-9.1141E-06
12048	0.000059158	-0.23044E-04	-8.4695E-06	-0.22153E-04	3.1585E-06	-0.000023854
12049	0.000069942	-0.28791E-04	-6.6768E-06	-0.26703E-04	1.0461E-06	-7.8539E-06
12049	0.000070059	-0.27447E-04	-9.6786E-06	-0.26377E-04	3.2393E-06	-0.000024365
12050	0.000059883	-0.23985E-04	-7.1451E-06	-0.22697E-04	8.818E-07	-6.6141E-06
12050	0.000081206	-0.31966E-04	-0.00001089	-0.30626E-04	3.2966E-06	-0.000024776
