Node #	x (correct)	y (correct)	z (correct)	xy (correct)	yz (correct) 	xz (correct)
12100	-0.00017639	0.000069204	0.000020087	-0.000090206	3.0978E-06	0.000017962
12100	0.00015486	-0.000064405	-9.7305E-06	0.000080573	5.2022E-06	0.000028625
12101	-0.00020169	0.000080681	0.000019785	-0.00010279	2.9666E-06	0.000017498
12101	0.00017989	-0.000075066	-0.000010921	0.000092844	4.8679E-06	0.000026888
12102	-0.00022682	0.00009202	0.000019449	-0.00011617	2.8664E-06	0.000017043
12102	0.00020484	-0.000085618	-0.000012114	0.00010587	4.5398E-06	0.000024922
12103	-0.0002519	0.00010332	0.000018931	-0.00013059	2.7898E-06	0.000016593
12103	0.00022983	-0.000096036	-0.000013441	0.00011984	0.000004204	0.000022738
12104	-0.00027718	0.00011485	0.000018217	-0.00014469	0.000002711	0.000016207
12104	0.00025511	-0.00010656	-0.000014912	0.00013351	3.8057E-06	0.000020319
12105	-0.00030288	0.00012684	0.00001741	-0.00015646	2.5991E-06	0.000015897
12105	0.00028078	-0.00011746	-0.0000164	0.00014502	3.3124E-06	0.000017671
12106	-0.00032879	0.0001391	0.000016696	-0.00016586	2.4574E-06	0.000015606
12106	0.00030651	-0.00012867	-0.000017744	0.00015429	2.7586E-06	0.000014799
12107	-0.00035434	0.00015109	0.000016132	-0.00017556	2.3217E-06	0.000015247
12107	0.00033182	-0.00013974	-0.000018867	0.00016381	2.2002E-06	0.000011686
12108	-0.00037934	0.00016258	0.00001554	-0.00018791	2.2094E-06	0.000014755
12108	0.00035666	-0.00015038	-0.000019947	0.00017583	1.6474E-06	8.3257E-06
12109	-0.0004042	0.00017396	0.000014719	-0.00020183	2.0958E-06	0.00001414
12109	0.00038149	-0.00016083	-0.000021152	0.00018934	0.000001064	4.7134E-06
12110	-0.00042935	0.00018571	0.000013666	-0.00021465	1.9496E-06	0.000013434
12110	0.00040674	-0.00017151	-0.000022485	0.00020182	4.3215E-07	8.5436E-07
12111	-0.00045485	0.00019787	0.000012485	-0.00022538	1.7664E-06	0.000012647
12111	0.0004324	-0.00018257	-0.000023819	0.00021235	-2.3454E-07	-0.000003249
12112	-0.00048038	0.00021013	0.000011262	-0.00023522	1.5617E-06	0.000011764
12112	0.00045815	-0.00019377	-0.00002508	0.00022208	-9.2654E-07	-7.6107E-06
12113	-0.00050561	0.00022218	9.9442E-06	-0.00024643	1.3502E-06	0.000010757
12113	0.00048367	-0.00020476	-0.000026307	0.00023311	-1.6572E-06	-0.000012238
12114	-0.00053052	0.00023396	8.4193E-06	-0.00026002	1.1333E-06	9.6278E-06
12114	0.00050909	-0.00021546	-0.000027621	0.00024643	-2.4481E-06	-0.000017129
12115	-0.00055544	0.00024579	6.5868E-06	-0.00027476	9.0152E-07	8.4076E-06
12115	0.00053477	-0.00022612	-0.000029075	0.00026091	-3.2968E-06	-0.000022271
12116	-0.00058065	0.00025797	4.4411E-06	-0.00028893	6.5124E-07	7.1426E-06
12116	0.00056098	-0.000237	-0.000030701	0.0002749	-4.1785E-06	-0.00002764
12117	-0.00060629	0.00027057	2.0681E-06	-0.00030179	3.8841E-07	5.8729E-06
12117	0.00058778	-0.00024824	-0.000032408	0.00028771	-5.0707E-06	-0.000033219
12118	-0.00063225	0.00028352	-4.7213E-07	-0.00031345	1.1846E-07	4.6084E-06
12118	0.00061507	-0.00025979	-0.000034169	0.0002994	-5.9614E-06	-0.000038983
12119	-0.00065841	0.00029673	-3.1486E-06	-0.00032402	-1.5695E-07	3.3401E-06
12119	0.00064269	-0.00027159	-0.000035925	0.00031011	-0.000006842	-0.000044912
12120	-0.00068477	0.00031017	-5.9101E-06	-0.00033342	-4.3965E-07	2.0461E-06
12120	0.0006706	-0.00028364	-0.000037645	0.00031972	-7.7007E-06	-0.000050989
12121	-0.00071127	0.00032378	-8.7136E-06	-0.00034176	-7.3321E-07	6.9273E-07
12121	0.00069872	-0.0002959	-0.000039296	0.00032834	-8.5317E-06	-0.000057198
12122	-0.00073788	0.00033752	-0.000011519	-0.00034921	-1.0432E-06	-7.6635E-07
12122	0.00072698	-0.00030835	-0.000040846	0.00033611	-9.3314E-06	-0.000063519
12123	-0.00076462	0.00035141	-0.000014311	-0.00035553	-0.000001376	-2.3834E-06
12123	0.00075537	-0.00032099	-0.000042287	0.0003428	-0.000010086	-0.000069933
12124	-0.00079148	0.00036543	-0.00001706	-0.00036043	-1.7376E-06	-4.2194E-06
12124	0.0007839	-0.00033387	-0.000043588	0.00034812	-0.000010778	-0.000076424
12125	-0.00081841	0.0003796	-0.000019753	-0.00036346	-2.1331E-06	-6.3432E-06
12125	0.00081261	-0.00034704	-0.000044727	0.00035169	-0.000011385	-0.000082971
12126	-0.00084536	0.00039388	-0.000022357	-0.00036432	-2.5658E-06	-8.8267E-06
12126	0.00084155	-0.00036053	-0.000045699	0.00035324	-0.000011889	-0.00008956
12127	-0.00087222	0.00040801	-0.000024755	-0.00036502	-3.0434E-06	-0.000011716
12127	0.00087025	-0.00037405	-0.000046357	0.0003546	-0.000012356	-0.00009617
12128	-0.00089884	0.00042175	-0.000027076	-0.00036857	-3.5793E-06	-0.00001501
12128	0.00089821	-0.00038706	-0.000046913	0.00035851	-0.000012902	-0.00010281
12129	-0.00092526	0.00043507	-0.000029303	-0.00037607	-4.2009E-06	-0.000018806
12129	0.00092565	-0.00039962	-0.000047296	0.00036616	-0.000013571	-0.00010939
12130	-0.00095182	0.00044828	-0.00003147	-0.00038551	-4.9201E-06	-0.000023232
12130	0.00095321	-0.00041217	-0.000047544	0.00037569	-0.000014277	-0.00011581
12131	-0.00097915	0.00046208	-0.000033661	-0.00039219	-5.7057E-06	-0.000028362
12131	0.00098145	-0.00042525	-0.000047744	0.00038251	-0.000014816	-0.000122
12132	-0.0010073	0.00047667	-0.000035823	-0.00039294	-6.5217E-06	-0.000034316
12132	0.0010108	-0.0004393	-0.00004784	0.00038363	-0.000015038	-0.00012787
12133	-0.001036	0.0004918	-0.000037833	-0.00038761	-7.3433E-06	-0.000041201
12133	0.0010411	-0.00045432	-0.000047628	0.00037902	-0.000014924	-0.00013332
12134	-0.0010648	0.00050719	-0.00003971	-0.00037805	-8.1462E-06	-0.000048946
12134	0.0010716	-0.00046978	-0.000047186	0.00037027	-0.00001456	-0.00013839
12135	-0.0010935	0.00052229	-0.000041402	-0.00036929	-8.9746E-06	-0.000057457
12135	0.0011015	-0.00048498	-0.000046464	0.00036214	-0.000014174	-0.00014312
12136	-0.0011217	0.00053668	-0.00004286	-0.00036604	-9.9213E-06	-0.000066758
12136	0.0011305	-0.00049956	-0.00004544	0.00035933	-0.000013977	-0.00014743
12137	-0.0011496	0.00055057	-0.000044154	-0.00036758	-0.000011009	-0.000076939
12137	0.0011591	-0.00051377	-0.000044142	0.00036116	-0.000013933	-0.00015125
12138	-0.0011779	0.0005646	-0.000045307	-0.000369	-0.000012155	-0.000088144
12138	0.0011879	-0.00052818	-0.000042615	0.00036283	-0.000013816	-0.00015449
12139	-0.0012071	0.00057926	-0.000046283	-0.00036493	-0.000013214	-0.00010052
12139	0.0012175	-0.00054337	-0.00004081	0.00035909	-0.000013384	-0.00015704
12140	-0.0012372	0.00059453	-0.000047084	-0.00035443	-0.000014106	-0.00011408
12140	0.0012477	-0.00055928	-0.00003875	0.00034897	-0.00001261	-0.00015884
12141	-0.0012675	0.00060986	-0.000047756	-0.00034261	-0.000014929	-0.00012871
12141	0.0012778	-0.0005753	-0.000036462	0.00033748	-0.000011741	-0.00015992
12142	-0.0012976	0.0006248	-0.000048261	-0.00033458	-0.000015845	-0.00014435
12142	0.0013076	-0.00059103	-0.000033937	0.0003297	-0.000010999	-0.0001602
12143	-0.0013277	0.0006395	-0.000048582	-0.00032939	-0.000016843	-0.00016106
12143	0.0013373	-0.00060668	-0.00003114	0.0003247	-0.000010338	-0.00015961
12144	-0.0013583	0.00065447	-0.000048719	-0.00032149	-0.000017698	-0.00017892
12144	0.0013673	-0.00062268	-0.000028087	0.000317	-9.5319E-06	-0.00015804
12145	-0.0013897	0.00066988	-0.000048709	-0.00030815	-0.000018245	-0.0001979
12145	0.0013977	-0.00063918	-0.000024838	0.00030389	-8.5006E-06	-0.00015548
12146	-0.0014213	0.00068536	-0.000048578	-0.00029366	-0.000018631	-0.00021787
12146	0.0014282	-0.0006558	-0.000021452	0.00028961	-7.4389E-06	-0.00015191
12147	-0.0014529	0.00070054	-0.000048292	-0.00028345	-0.000019126	-0.00023868
12147	0.0014586	-0.00067219	-0.000017938	0.00027957	-6.5522E-06	-0.0001473
12148	-0.0014846	0.00071549	-0.00004779	-0.00027781	-0.000019785	-0.00026036
12148	0.0014889	-0.00068844	-0.000014238	0.00027404	-5.8308E-06	-0.00014153
12149	-0.0015167	0.00073045	-0.000046996	-0.00027337	-0.000020448	-0.00028307
12149	0.0015193	-0.00070481	-0.000010334	0.00026968	-5.1459E-06	-0.00013441
12150	-0.0015496	0.0007457	-0.000045883	-0.00026579	-0.000020838	-0.00030697
12150	0.0015502	-0.00072157	-6.2517E-06	0.00026221	-4.3719E-06	-0.00012572
12151	-0.0015832	0.00076133	-0.000044466	-0.00025237	-0.000020726	-0.00033215
12151	0.0015816	-0.00073876	-2.0763E-06	0.00024895	-3.4755E-06	-0.00011532
12152	-0.0016175	0.00077723	-0.000042809	-0.00023335	-0.000020048	-0.00035855
12152	0.0016133	-0.00075619	2.1067E-06	0.00023015	-2.5318E-06	-0.00010313
12153	-0.001652	0.00079316	-0.000040904	-0.00021121	-0.000018914	-0.00038597
12153	0.0016451	-0.00077366	6.2219E-06	0.00020827	-1.6629E-06	-0.000089168
12154	-0.0016867	0.00080897	-0.000038695	-0.00018791	-0.000017429	-0.00041412
12154	0.0016769	-0.00079098	0.00001022	0.00018527	-9.5734E-07	-0.000073477
12155	-0.0017217	0.00082465	-0.000036121	-0.00016362	-0.000015582	-0.00044271
12155	0.0017084	-0.0008081	0.000014056	0.0001613	-4.5683E-07	-0.000056164
12156	-0.0017568	0.00084013	-0.000033093	-0.00013974	-0.000013481	-0.00047143
12156	0.0017398	-0.00082492	0.000017679	0.00013777	-2.0539E-07	-0.000037331
12157	-0.0017921	0.00085535	-0.000029479	-0.00011738	-0.000011237	-0.00050001
12157	0.0017709	-0.00084142	0.00002107	0.00011577	-2.2122E-07	-0.000017012
12158	-0.0018278	0.00087032	-0.000025137	-0.000094681	-8.6914E-06	-0.00052827
12158	0.0018018	-0.00085766	0.000024162	0.0000935	-5.0349E-07	4.8378E-06
12159	-0.0018638	0.00088503	-0.000019965	-0.000066457	-5.3245E-06	-0.00055596
12159	0.0018325	-0.00087357	0.000026846	0.000065845	-0.0000011	0.000028219
12160	-0.0019	0.00089934	-0.000013883	-0.00002803	-6.1726E-07	-0.0005826
12160	0.0018627	-0.0008889	0.000028886	0.000028245	-2.1368E-06	0.000052864
12161	-0.0019359	0.00091297	-6.9247E-06	0.000017872	5.1883E-06	-0.00060727
12161	0.0018921	-0.00090324	0.000029963	-0.000016559	-3.7063E-06	0.000078077
12162	-0.0019712	0.00092557	1.1809E-06	0.000064235	0.000011314	-0.00062894
12162	0.0019205	-0.00091639	0.000029914	-0.000061637	-5.7567E-06	0.00010301
12163	-0.0020058	0.00093707	0.000010655	0.00010765	0.00001728	-0.0006464
12163	0.0019479	-0.00092832	0.000028561	-0.00010364	-0.000008168	0.00012667
12164	-0.00204	0.00094745	0.000021822	0.00014846	0.000022973	-0.00065839
12164	0.0019744	-0.00093898	0.000025705	-0.00014291	-0.000010832	0.00014803
12165	-0.0020736	0.00095646	0.000034944	0.00019085	0.000028679	-0.00066352
12165	0.0019996	-0.00094805	0.00002104	-0.00018351	-0.000013725	0.00016598
12166	-0.0021062	0.00096371	0.000050315	0.0002362	0.00003433	-0.00066007
12166	0.0020232	-0.00095516	0.000014244	-0.00022677	-0.000016733	0.00017909
12167	-0.0021371	0.00096883	0.00006824	0.00028159	0.000039315	-0.00064597
12167	0.0020447	-0.00096	0.000004958	-0.00026984	-0.000019555	0.00018549
12168	-0.0021655	0.00097141	0.000088861	0.00032611	0.000043178	-0.00061863
12168	0.0020635	-0.00096209	-7.1653E-06	-0.00031181	-0.000021855	0.00018287
12169	-0.0021903	0.00097087	0.00011214	0.00036971	0.000045476	-0.000575
12169	0.0020784	-0.00096079	-0.000022392	-0.00035267	-0.000023233	0.00016841
12170	-0.0022089	0.0009662	0.00013769	0.00041335	0.000045752	-0.00051156
12170	0.0020875	-0.00095511	-0.000040705	-0.00039333	-0.000023204	0.00013878
12171	-0.0022177	0.00095614	0.00016455	0.00045713	0.000043349	-0.00042466
12171	0.0020874	-0.00094385	-0.000061441	-0.00043394	-0.000021127	0.00009025
12172	-0.0022117	0.00093928	0.00019072	0.0004993	0.000037418	-0.00031141
12172	0.0020736	-0.00092567	-0.000082882	-0.00047283	-0.000016232	0.000019448
12173	-0.0021846	0.00091425	0.00021303	0.00053618	0.00002719	-0.00017126
12173	0.0020403	-0.00089934	-0.00010201	-0.00050649	-7.8328E-06	-0.000075129
12174	-0.0021293	0.0008801	0.00022702	0.0005628	0.000012445	-8.1933E-06
12174	0.0019809	-0.00086403	-0.00011465	-0.00053025	4.2781E-06	-0.00019089
12175	-0.0020397	0.00083624	0.00022785	0.00057702	-6.1062E-06	0.00016763
12175	0.0018898	-0.00081913	-0.00011644	-0.00054209	0.000019576	-0.00031935
12176	-0.0019122	0.00078252	0.00021241	0.0005778	-0.000026865	0.00033987
12176	0.0017634	-0.00076467	-0.00010392	-0.000541	0.000036689	-0.00044595
12177	-0.001748	0.00071974	0.00018061	0.00056295	-0.000047382	0.00048867
12177	0.0016028	-0.00070153	-0.000076623	-0.00052492	0.000053354	-0.00055249
12178	-0.0015541	0.00064962	0.00013622	0.00053062	-0.000064546	0.00059552
12178	0.0014147	-0.00063137	-0.000038235	-0.00049216	0.000066693	-0.00062194
12179	-0.0013423	0.00057463	0.000085892	0.0004819	-0.000075563	0.0006485
12179	0.0012105	-0.00055626	4.1186E-06	-0.00044386	0.000074209	-0.00064367
12180	-0.0011257	0.00049693	0.00003792	0.00042164	-0.00007912	0.00064571
12180	0.001003	-0.0004781	0.000042073	-0.00038471	0.000074865	-0.00061656
12181	-0.00091625	0.00041853	-5.6938E-07	0.00035526	-0.000075569	0.0005953
12181	0.00080331	-0.00039882	0.00006895	-0.00031989	0.000069174	-0.00054895
12182	-0.00072176	0.00034097	-0.000025363	0.00028762	-0.000066685	0.00051226
12182	0.00061859	-0.00031998	0.000081349	-0.00025399	0.00005892	-0.00045523
12183	-0.00054516	0.00026517	-0.000035902	0.00022172	-0.000054819	0.00041379
12183	0.00045115	-0.00024261	0.000079484	-0.00018982	0.000046337	-0.00035127
12184	-0.00038469	0.00019139	-0.0000346	0.00015828	-0.000042106	0.00031486
12184	0.00029886	-0.00016709	0.00006643	-0.00012802	0.000033378	-0.00025034
12185	-0.00023492	0.00011898	-0.000025602	0.000096935	-0.000030216	0.00022579
12185	0.00015608	-0.00009292	0.000046824	-0.000068235	0.000021478	-0.00016076
12186	-0.000088109	0.000046662	-0.000013943	0.000036656	-0.000020079	0.00015125
12186	0.000015147	-0.000018905	0.000025802	-9.4214E-06	0.000011309	-0.000085184
12187	0.000037387	-0.000014813	-4.8658E-06	-0.000013722	-0.000011847	0.000090525
12187	-0.00010246	0.000042894	8.3539E-06	0.000038507	2.9864E-06	-0.000022707
12188	0.000069082	-0.000030654	-1.9383E-06	-0.000026243	-5.4854E-06	0.0000424
12188	-0.00010751	0.000049845	-1.5729E-06	0.000041414	-2.1487E-06	0.000016647
12189	0.000017339	-6.9464E-06	-2.0979E-06	-6.3447E-06	-0.000002371	0.000018362
12189	-0.000024543	0.000012387	-2.5156E-06	9.6558E-06	-2.7871E-06	0.000021577
12190	-4.6444E-06	3.0101E-06	-1.9081E-06	2.0166E-06	-1.5722E-06	0.000012113
12190	0.000011197	-4.2415E-06	-1.8737E-06	-4.0746E-06	-1.5465E-06	0.000011916
12191	5.6341E-06	-1.9377E-06	-1.3661E-06	-1.9871E-06	-9.0851E-07	7.0202E-06
12191	4.8374E-06	-1.5893E-06	-1.3323E-06	-1.6893E-06	-8.6679E-07	6.6973E-06
12192	5.5404E-06	-2.1078E-06	-9.132E-07	-1.9778E-06	-4.8417E-07	3.8008E-06
12192	4.8065E-06	-1.7712E-06	-9.1625E-07	-1.6961E-06	-4.8135E-07	3.7792E-06
12193	4.2587E-06	-1.6662E-06	-6.0707E-07	-1.5053E-06	-2.5757E-07	2.0575E-06
12193	4.5229E-06	-1.7901E-06	-6.0052E-07	-1.6044E-06	-2.5339E-07	0.000002024
12194	3.4718E-06	-1.4022E-06	-4.0046E-07	-1.2412E-06	-1.3533E-07	1.0816E-06
12194	0.00000344	-1.3902E-06	-3.948E-07	-0.00000123	-1.3232E-07	1.0576E-06
12195	2.6028E-06	-1.0699E-06	-2.5719E-07	-9.5518E-07	-6.9547E-08	5.4502E-07
12195	2.5834E-06	-1.0622E-06	-2.547E-07	-9.483E-07	-6.8334E-08	5.3553E-07
12196	1.8701E-06	-7.7675E-07	-1.6611E-07	-6.9864E-07	-3.3983E-08	2.6186E-07
12196	1.8825E-06	-7.8339E-07	-0.000000164	-7.0366E-07	-3.3267E-08	2.5634E-07
12197	0.000001307	-5.4766E-07	-1.0681E-07	-4.8227E-07	-1.4904E-08	1.1609E-07
12197	0.000001305	-5.473E-07	-1.0567E-07	-4.8174E-07	-1.4529E-08	1.1316E-07
12198	8.6252E-07	-3.6282E-07	-6.8822E-08	-3.0914E-07	-5.687E-09	4.5654E-08
12198	8.4732E-07	-3.5617E-07	-6.8148E-08	-3.0365E-07	-5.5496E-09	4.455E-08
12199	4.9427E-07	-2.0594E-07	-4.3946E-08	-1.7466E-07	-2.1988E-09	1.7899E-08
12199	4.8441E-07	-2.0157E-07	-4.3637E-08	-1.7112E-07	-2.1187E-09	1.725E-08
12200	1.9263E-07	-7.338E-08	-3.1754E-08	-6.7315E-08	-1.7715E-09	1.3992E-08
12200	1.9481E-07	-7.4534E-08	-3.1415E-08	-6.8198E-08	-1.6675E-09	1.3166E-08
12201	4.4605E-08	-8.1588E-09	-2.6226E-08	-1.3914E-08	-1.954E-09	1.5002E-08
12201	4.635E-08	-8.969E-09	-2.62E-08	-1.457E-08	-1.9458E-09	1.4936E-08
12202	2.605E-08	-6.297E-10	-2.4181E-08	-7.1423E-09	-1.7078E-09	1.2988E-08
12202	2.4488E-08	1.7002E-10	-2.4367E-08	-6.509E-09	-1.754E-09	1.3339E-08
12203	2.0399E-08	1.3907E-09	-2.2995E-08	-4.9938E-09	-1.4082E-09	1.0921E-08
12203	2.0143E-08	1.6108E-09	-2.3217E-08	-4.8664E-09	-1.4647E-09	1.1359E-08
12204	1.6077E-08	3.3747E-09	-2.3029E-08	-3.2393E-09	-1.1508E-09	9.1843E-09
12204	1.627E-08	3.3896E-09	-2.3251E-08	-3.2846E-09	-1.2009E-09	9.5847E-09
12205	1.3178E-08	5.4103E-09	-2.4555E-08	-1.9546E-09	-9.2671E-10	7.4777E-09
12205	1.331E-08	5.4695E-09	-2.4811E-08	-1.9727E-09	-9.7068E-10	7.8324E-09
12206	1.1652E-08	7.6666E-09	-2.7894E-08	-1.0158E-09	-6.9513E-10	5.5232E-09
12206	1.1689E-08	7.8001E-09	-2.8217E-08	-9.9109E-10	-7.3808E-10	5.8635E-09
12207	1.1752E-08	1.0263E-08	-3.3562E-08	-3.9091E-10	-3.9296E-10	3.0381E-09
12207	1.1817E-08	1.0423E-08	-3.3971E-08	-3.6579E-10	-4.341E-10	3.3539E-09
